year,question_number,question_title,error_text_raw,error_text_summary,source,qualitative_severity,topic
2014,1.0,DATA HANDLING,"Some candidates were confused between mean and median. This shows a lack of understanding of basic concepts. Some candidates arrived at an unreasonable value of the mean, e.g. 102, and did not question how it was possible to get a mark of 102% in the examination. Some candidates added all the values and divided by 24. These candidates did not read the question carefully.",,DBE diagnostic,moderate_language,Statistics
2014,1.0,DATA HANDLING,Some candidates calculated the variance and not the standard deviation. Others used the x s (or 1  n s ) key on the calculator instead of the x s (or n s ) key. These candidates did not know the difference between population standard deviation and sample standard deviation. A few candidates entered the data incorrectly into the calculator. It is disconcerting that some candidates still use the table method to calculate the standard deviation. These candidates wasted a lot of time just to score 1 mark.,,DBE diagnostic,moderate_language,Statistics
2014,1.0,DATA HANDLING,Some candidates calculated the one standard deviation from the mean interval as either ) ; ( x x   s s or ) ; ( x x  s instead of ) ; ( s s   x x . These candidates show a lack of understanding of basic concepts. Some candidates calculated the required interval correctly but did not state the number of candidates who lie within this interval. 123 DIAGNOSTIC REPORT,,DBE diagnostic,moderate_language,Statistics
2014,1.0,DATA HANDLING,There were candidates who showed no understanding of the equation of the least squares regression line. They took two arbitrary points from the data set and calculated the equation of the straight line passing through these points. A number of candidates calculated the value of a and b correctly but swapped them in the equation. There were some candidates who did not write down the equation despite having calculated the value of a and b correctly. Some candidates drew the line of best fit even though it was not required. There were some candidates who drew an intuitive line of best fit.,,DBE diagnostic,moderate_language,Statistics
2014,1.0,DATA HANDLING,A number of candidates failed to round off correctly to the nearest integer as was required in the question. Some candidates failed to realise that the data was a set of percentages and substituted 0.6 instead of 60. A few candidates substituted y = 60 instead of x = 60.,,DBE diagnostic,moderate_language,Statistics
2014,1.0,DATA HANDLING,Some candidates did not understand the concept of outlier. A number of candidates had some idea of this concept but were unable to state the point that was an outlier correctly. They gave the answer as (62 ; 82) instead of ( 82 ; 62) or just 82 instead of an ordered pair. Suggestions for improvement,,DBE diagnostic,moderate_language,Statistics
2014,1.0,DATA HANDLING,Teachers should thoroughly explain the different concepts that learners will encounter in this topic. Poor understanding of these terms is a contributing factor to the learners’ confusion.,,DBE diagnostic,moderate_language,Statistics
2014,1.0,DATA HANDLING,Teachers should demonstrate to learners the correct use of the calculator.A Calculator Emulator can be used effectively for this purpose. Learners need to be made aware that the operation procedure varies from one brand of calculator to the next. It is in their interest to use the same brand regularly.,,DBE diagnostic,moderate_language,Statistics
2014,1.0,DATA HANDLING,"Teachers may use the table as an introduction in the teaching of the concept of standard deviation. This allows learners the opportunity to understand the concept as well as the formula for standard deviation. Once the understanding is established, learners should use a calculator when required to calculate the standard deviation.",,DBE diagnostic,moderate_language,Statistics
2014,1.0,DATA HANDLING,Learners should be made aware that the answer to ‘within one standard deviation from the mean’ is an interval and not a single point. It refers to the interval that is one standard deviation distance on either side of the mean.,,DBE diagnostic,moderate_language,Statistics
2014,1.0,DATA HANDLING,Statistical literacy is not only about procedures to calculate an answer or to draw a graphical representation. Interpreting data and drawing appropriate and valid conclusions is much needed in everyday life. Hence analysing data must be a vital component of teaching this topic.,,DBE diagnostic,moderate_language,Statistics
2014,2.0,DATA HANDLING,There was a lack of understanding of the concept of modal class. Many candidates simply gave the highest frequency of 17 as the answer. Some gave the answer as 1 because there were two classes that had the frequency of 1. Some candidates were able to identify the modal class correctly but wrote the answer incorrectly. They gave the answer as 50  60 instead of 50 < x  60.,,DBE diagnostic,moderate_language,Statistics
2014,2.0,DATA HANDLING,It is disappointing that some candidates drew a tally of the frequency in response to completing the cumulative frequency column. Clearly these candidates have very little understanding of Data Handling.,,DBE diagnostic,moderate_language,Statistics
2014,2.0,DATA HANDLING,Many candidates plotted the cumulative frequencies at the midpoint of the class intervals rather than at the upper boundaries. Some plotted the cumulative frequencies at the lower boundaries. A significant number of candidates did not ground the cumulative frequency graph at (20 ; 0). Candidates also joined the points with a ruler instead of drawing a smooth curve. Some candidates drew a frequency polygon.,,DBE diagnostic,moderate_language,Statistics
2014,2.0,DATA HANDLING,"In Q2.3, some candidates were unaware that they could use the cumulative frequency curve to obtain the answer. Instead they used the table to guess some random value in the interval 60 < x  70. Some candidates read off correctly from the cumulative frequency graph and gave the answer as 44. They did not realise that the question required a ‘more than’ solution and that they had to subtract 44 from 55. 124 REPORT ON NATIONAL SENIOR CERTIFICATE EXAMINATION Suggestions for improvement",,DBE diagnostic,moderate_language,Statistics
2014,2.0,DATA HANDLING,"The curriculum states that Data Handling must include ungrouped and grouped data sets. In this regard, teachers need to explain clearly the difference between ungrouped and grouped data.",,DBE diagnostic,moderate_language,Statistics
2014,2.0,DATA HANDLING,"It is advisable to discuss the measures of central tendency of ungrouped data and grouped data alongside each other so that learners may be able to see the similarity between the concepts and the differences between the answers. For example, the mode of an ungrouped data set is a single value number whilst the answer to modal class of a grouped data set is an interval.",,DBE diagnostic,moderate_language,Statistics
2014,2.0,DATA HANDLING,"The concept of cumulative frequency needs to be explained as an accumulation of the total number of observations up to that value. If the value under consideration is the upper boundary of a class interval, then the total number of observations is the sum of all the frequencies up to that value. If the value is not at the upper boundary of an interval, then the cumulative frequency graph must be used to establish the total number of observations up to that value.",,DBE diagnostic,moderate_language,Statistics
2014,2.0,DATA HANDLING,"The concepts of ‘less than’, ‘between’ and ‘more than’ should be explained in conjunction with the cumulative frequency graph.",,DBE diagnostic,moderate_language,Statistics
